,Unnamed: 0,position,asin,title,link,link_clean,thumbnail,rating,reviews,bought_last_month,price,extracted_price,old_price,extracted_old_price,specs,delivery,stock,more_buying_choices,more_buying_choices_link,variants,small_business,badges,options,options_link,climate_pledge_friendly,sustainability_features,offers,sponsored,save_with_coupon
0,0,1,B0947BJ67M,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, Snowflake White)",https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_1?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-1,https://www.amazon.com/HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/,https://m.media-amazon.com/images/I/815uX7wkOZS._AC_UY218_.jpg,4.1,3572.0,10K+ bought in past month,$169.99,169.99,$229.99,229.99,"{'display_size': '14 inches', 'disk_size': '64 GB', 'ram': '4 GB', 'operating_system': 'Windows 11 S'}","['FREE delivery Thu, Jul 31', 'Or fastest delivery Tomorrow, Jul 27']",Only 1 left in stock - order soon.,$136.95 (127+ used & new offers),https://www.amazon.com/gp/offer-listing/B0947BJ67M/ref=sr_1_1_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&qid=1753534529&sr=8-1,,,,,,,,,,
1,1,2,B0FDQ775FY,"15.6"" FHD IPS Student-Laptop Computer - 16GB RAM 1TB SSD, 4 Cores 13th Gen Intel N150(Beat to i3-1115G4, Up to 3.6GHz), 65W GaN Type-C, Fingerprint, Backlit Keyboard, Wi-Fi 6, BT5.2, Numpad",https://www.amazon.com/15-6-FHD-IPS-Student-Laptop-Computer/dp/B0FDQ775FY/ref=sr_1_2?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-2,https://www.amazon.com/15-6-FHD-IPS-Student-Laptop-Computer/dp/B0FDQ775FY/,https://m.media-amazon.com/images/I/71lmGbqQzFL._AC_UY218_.jpg,4.8,34.0,,"$1,299.99",1299.99,,,"{'display_size': '15.6 inches', 'disk_size': '1 TB', 'ram': '16 GB', 'operating_system': 'Windows 11'}","['FREE delivery Jul 30 - Aug 1', 'Or fastest delivery Tue, Jul 29']",,,,"{'more_variants': '+2 other colors/patterns', 'more_variants_link': 'https://www.amazon.com/15-6-FHD-IPS-Student-Laptop-Computer/dp/B0FDQ775FY/ref=cs_sr_dp?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-2'}",True,,,,,,,,
2,2,3,B0FFN2DMLD,"Lenovo 15.6"" Laptop Computer for Home Business Student, Intel Dual-Core Processor, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.2, HDMI, Cloud Grey, Windows 11 Pro S, Tichang Type C to RJ45 Cable",https://www.amazon.com/Lenovo-Computer-Dual-Core-Processor-Bluetooth/dp/B0FFN2DMLD/ref=sr_1_3?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-3,https://www.amazon.com/Lenovo-Computer-Dual-Core-Processor-Bluetooth/dp/B0FFN2DMLD/,https://m.media-amazon.com/images/I/71d6CijV4BL._AC_UY218_.jpg,4.2,614.0,,$449.00,449.0,"$1,499.00",1499.0,"{'display_size': '15.6 inches', 'disk_size': '1 TB', 'ram': '32 GB', 'operating_system': 'Windows 11 Pro'}","['FREE delivery Jul 30 - Aug 1', 'Or fastest delivery Tue, Jul 29']",,,,,,['Limited time deal'],,,,,,,
3,3,4,B0CZKPF2QH,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Silver",https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZKPF2QH/ref=sr_1_4?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-4,https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZKPF2QH/,https://m.media-amazon.com/images/I/61Uw0-2+2YL._AC_UY218_.jpg,4.2,2935.0,3K+ bought in past month,$309.00,309.0,$399.00,399.0,"{'display_size': '14 inches', 'disk_size': '128 GB', 'ram': '16 GB', 'operating_system': 'Windows 11 S'}","['FREE delivery Mon, Jul 28']",,$285.84 (3 used & new offers),https://www.amazon.com/gp/offer-listing/B0CZKPF2QH/ref=sr_1_4_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&qid=1753534529&sr=8-4,"{'options': [{'position': 1, 'asin': 'B0CZKPF2QH', 'title': 'Silver', 'link': 'https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZKPF2QH/ref=cs_sr_dp_1?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-4'}, {'position': 2, 'asin': 'B084SCJY1J', 'title': 'Rose Pink', 'link': 'https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B084SCJY1J/ref=cs_sr_dp_2?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-4'}, {'position': 3, 'asin': 'B0CZL2SLCJ', 'title': 'Gold', 'link': 'https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZL2SLCJ/ref=cs_sr_dp_3?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-4'}, {'position': 4, 'asin': 'B0CZKS6XHB', 'title': 'Black', 'link': 'https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZKS6XHB/ref=cs_sr_dp_4?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-4'}]}",,,4 capacities,https://www.amazon.com/HP-Stream-BrightView-N4120-Graphics/dp/B0CZKPF2QH/ref=vo_sr_l_dp?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-4,,,,,
4,4,5,B0DZD9S5GC,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip: Built for Apple Intelligence, 13.6-inch Liquid Retina Display, 16GB Unified Memory, 256GB SSD Storage, 12MP Center Stage Camera, Touch ID; Midnight",https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZD9S5GC/ref=sr_1_5?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-5,https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZD9S5GC/,https://m.media-amazon.com/images/I/71cWZUr9SVL._AC_UY218_.jpg,4.8,1371.0,10K+ bought in past month,$849.00,849.0,$999.00,999.0,"{'display_size': '13.6 inches', 'disk_size': '256 GB', 'ram': '-', 'operating_system': 'Mac OS'}","['FREE delivery Thu, Jul 31', 'Or fastest delivery Tomorrow, Jul 27']",,$815.04 (5+ used & new offers),https://www.amazon.com/gp/offer-listing/B0DZD9S5GC/ref=sr_1_5_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&qid=1753534529&sr=8-5,"{'more_variants': '+3 other colors/patterns', 'more_variants_link': 'https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZD9S5GC/ref=cs_sr_dp?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-5'}",,['Best Seller in Traditional Laptop Computers'],3 capacities,https://www.amazon.com/Apple-2025-MacBook-13-inch-Laptop/dp/B0DZD9S5GC/ref=vo_sr_l_dp?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-5,True,"[{'position': 1, 'name': 'Energy efficiency', 'snippet': 'Conserves energy compared to similar products.', 'thumbnail': 'https://m.media-amazon.com/images/I/21OXy0oJ8VL._SS200_.png', 'certified_by': 'EPEAT', 'certified_info': 'EPEAT certifies electronic products based on sustainability impacts across their lifecycle including requirements for energy efficiency and end of life management. An EPEAT registered product can also meet optional more ambitious criteria including reduction of fluorinated greenhouse gases (F-GHGs). Products meeting 50% - 74% optional criteria are ""Silver"" and those meeting 75% or more are “Gold"".'}]",,,
5,5,6,B0DZQCTH92,"HP 15.6 inch Laptop, HD Touchscreen Display, AMD Ryzen 3 7320U, 8 GB RAM, 128 GB SSD, AMD Radeon Graphics, Windows 11 Home in S Mode, Natural Silver, 15- fc0099nr",https://www.amazon.com/HP-Touchscreen-Display-Graphics-fc0099nr/dp/B0DZQCTH92/ref=sr_1_6?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-6,https://www.amazon.com/HP-Touchscreen-Display-Graphics-fc0099nr/dp/B0DZQCTH92/,https://m.media-amazon.com/images/I/71ho1gX+PgL._AC_UY218_.jpg,4.4,99.0,6K+ bought in past month,$299.99,299.99,$371.29,371.29,"{'display_size': '15.6 inches', 'disk_size': '128 GB', 'ram': '-', 'operating_system': 'Windows 11 Home'}","['FREE delivery Thu, Jul 31', 'Or fastest delivery Tomorrow, Jul 27']",,$290.99 (2+ used & new offers),https://www.amazon.com/gp/offer-listing/B0DZQCTH92/ref=sr_1_6_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&qid=1753534529&sr=8-6,,,,,,,,,,
6,6,7,B09SVSBVP1,"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)",https://www.amazon.com/HP-Chromebook-Graphics-Keyboard-14a-na0226nr/dp/B09SVSBVP1/ref=sr_1_7?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-7,https://www.amazon.com/HP-Chromebook-Graphics-Keyboard-14a-na0226nr/dp/B09SVSBVP1/,https://m.media-amazon.com/images/I/71tXLOE7wIL._AC_UY218_.jpg,4.3,2154.0,3K+ bought in past month,$174.98,174.98,,,"{'display_size': '14 inches', 'disk_size': '64 GB', 'ram': '4 GB', 'operating_system': 'Chrome OS'}","['FREE delivery Thu, Jul 31', 'Or fastest delivery Tomorrow, Jul 27']",,$126.95 (51+ used & new offers),https://www.amazon.com/gp/offer-listing/B09SVSBVP1/ref=sr_1_7_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&qid=1753534529&sr=8-7,,,,,,,,,,
7,7,8,B0DWPQDLM5,"HP 17.3 inch Laptop, HD+ Display, AMD Ryzen 5 7520U, 16 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home, Natural Silver, 17-cp2199nr",https://www.amazon.com/HP-Display-Graphics-Windows-17-cp2199nr/dp/B0DWPQDLM5/ref=sr_1_8?dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&dib_tag=se&keywords=laptop&qid=1753534529&sr=8-8,https://www.amazon.com/HP-Display-Graphics-Windows-17-cp2199nr/dp/B0DWPQDLM5/,https://m.media-amazon.com/images/I/81ONzzlH0JL._AC_UY218_.jpg,4.4,55.0,2K+ bought in past month,$545.53,545.53,,,"{'display_size': '17.3 inches', 'disk_size': '512 GB', 'ram': '-', 'operating_system': 'Windows 11 Home'}","['FREE delivery Thu, Jul 31', 'Or fastest delivery Tomorrow, Jul 27']",,$529.00 (2+ used & new offers),https://www.amazon.com/gp/offer-listing/B0DWPQDLM5/ref=sr_1_8_olp?keywords=laptop&dib_tag=se&dib=eyJ2IjoiMSJ9.EIqFlz3AwP32VuRQFOSz3M0nuv3Uiw6m78I-oJ_0CgkzGU5fI6YYqiubOq5FvCczCbqiO6QsMOzwZoAcDsp5wsfCRA0CKwEOROH7GCxCH09wBCUgcZIkePDF-K2eiV_MWl0QCc4ys0e2wc-3tCZaVGev227NPApWh1Pq_mumENUmdCxVPKaFQvOURtEkk0UOnafstDtGzCp6To5TKOgRj_RKXzzcjId94Ys0vhaMmfM.Gb726HAbBvEAJzE1jzOVwJmYIYC3EfpHLlxoqFljNWE&qid=1753534529&sr=8-8,,,,,,,,,,
